title,singers,directors,lyricist,genre,album,download_link,poster,year
Har Lamha Kar Party,['Shalmali Kholgade'],['Babli Haque'],['Prashant Ingole'],"['Electronic', ' Filmi']",Bezubaan Ishq,https://www.youtube.com/watch?v=WDJIaHviksk,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/7b/09/10/7b091028-ae50-7b7f-e79a-c784228c3975/source/200x200.jpg,2015
Teri Masumiyat Ne Hamen Banjara Bana Diya,['Altamash Faridi'],['Babli Haque'],['Jashwant Gangani'],['Filmi'],Bezubaan Ishq,https://www.youtube.com/watch?v=HVeA7jItHBg,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/7b/09/10/7b091028-ae50-7b7f-e79a-c784228c3975/source/200x200.jpg,2015
Teri Meri Ankahi Dastan,"['Mohit Chauhan', ' Shreya Ghoshal']",['Rupesh Verma'],['Jashwant Gangani'],['Filmi'],Bezubaan Ishq,https://www.youtube.com/watch?v=v8ds1EUSn0E,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/7b/09/10/7b091028-ae50-7b7f-e79a-c784228c3975/source/200x200.jpg,2015
Dil Parinda,"['Tochi Raina', ' Anita Bhatt']",['Rupesh Verma'],['Jashwant Gangani'],"['Filmi', ' Sugam']",Bezubaan Ishq,https://www.youtube.com/watch?v=2AkluQyXSSY,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/7b/09/10/7b091028-ae50-7b7f-e79a-c784228c3975/source/200x200.jpg,2015
Bhor Bhayi Aur Koyal Jaagi,['Osman Mir'],['Babli Haque'],['Jashwant Gangani'],['Sugam'],Bezubaan Ishq,https://www.youtube.com/watch?v=HcR-rJjsgGc,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/7b/09/10/7b091028-ae50-7b7f-e79a-c784228c3975/source/200x200.jpg,2015
Dil Parinda (Unplugged),['Tochi Raina'],['Rupesh Verma'],['Jashwant Gangani'],[''],Bezubaan Ishq,,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/7b/09/10/7b091028-ae50-7b7f-e79a-c784228c3975/source/200x200.jpg,2015
Daddy Mummy,"['Devi Sri Prasad', ' M.M. Manasi']",['Devi Sri Prasad'],['Kumaar'],"['Filmi', ' Pop']",Bhaag Johnny,https://www.youtube.com/watch?v=2f_2LBzMVlg,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/a9/0d/39/a90d3917-2238-1f64-4783-ac9f4e08ec7c/source/200x200.jpg,2015
Iss Qadar Pyar Hai,['Ankit Tiwari'],"['Sajid - Wajid', ' Arko']","['Faaiz Anwar', ' Arko']",['Filmi'],Bhaag Johnny,https://www.youtube.com/watch?v=fdMUtmBlVeI,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/a9/0d/39/a90d3917-2238-1f64-4783-ac9f4e08ec7c/source/200x200.jpg,2015
O Aankhon Aankhon Ne Phansa Liya,['Yo Yo Honey Singh'],['Yo Yo Honey Singh'],['Yo Yo Honey Singh'],"['Filmi', ' Pop']",Bhaag Johnny,https://www.youtube.com/watch?v=QYcWLqyZFjs,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/a9/0d/39/a90d3917-2238-1f64-4783-ac9f4e08ec7c/source/200x200.jpg,2015
Kinna Sona Tu Sona Tu Haan,['Sunil Kamath'],['Mithoon'],['Amitabh Verma'],['Filmi'],Bhaag Johnny,https://www.youtube.com/watch?v=XrjwsY-BFck,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/a9/0d/39/a90d3917-2238-1f64-4783-ac9f4e08ec7c/source/200x200.jpg,2015
Meri Zindagi Hai Tu,['Rahul Vaidya'],['Mithoon'],['Amitabh Verma'],['Filmi'],Bhaag Johnny,https://www.youtube.com/watch?v=d2G3x2L3IKk,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/a9/0d/39/a90d3917-2238-1f64-4783-ac9f4e08ec7c/source/200x200.jpg,2015
Word Of Introduction,['Mehdi Hassan'],,,['Narration'],Bolti Aankhon Key Naam,,https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/91/c1/f7/91c1f7ea-5000-5561-7d37-5f3381aa6245/source/200x200.jpg,2015
Shaam Hai Pur Shabab Peene De,['Kamran Mehdi Hassan'],['Kamran Mehdi Hassan'],['Kamran Mehdi Hassan'],"['Filmi', ' Ghazal']",Bolti Aankhon Key Naam,,https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/91/c1/f7/91c1f7ea-5000-5561-7d37-5f3381aa6245/source/200x200.jpg,2015
Mat Socha Kar,['Kamran Mehdi Hassan'],['Kamran Mehdi Hassan'],['Kamran Mehdi Hassan'],['Ghazal'],Bolti Aankhon Key Naam,,https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/91/c1/f7/91c1f7ea-5000-5561-7d37-5f3381aa6245/source/200x200.jpg,2015
Dasht-E-Dil Mein,['Kamran Mehdi Hassan'],['Kamran Mehdi Hassan'],['Kamran Mehdi Hassan'],['Ghazal'],Bolti Aankhon Key Naam,,https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/91/c1/f7/91c1f7ea-5000-5561-7d37-5f3381aa6245/source/200x200.jpg,2015
Zehar-E-Judai,['Kamran Mehdi Hassan'],['Kamran Mehdi Hassan'],['Kamran Mehdi Hassan'],['Ghazal'],Bolti Aankhon Key Naam,,https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/91/c1/f7/91c1f7ea-5000-5561-7d37-5f3381aa6245/source/200x200.jpg,2015
Khwabon Mein Tere,['Kamran Mehdi Hassan'],['Kamran Mehdi Hassan'],['Kamran Mehdi Hassan'],['Ghazal'],Bolti Aankhon Key Naam,,https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/91/c1/f7/91c1f7ea-5000-5561-7d37-5f3381aa6245/source/200x200.jpg,2015
Mujh Se Dil Ka Sawal,['Kamran Mehdi Hassan'],['Kamran Mehdi Hassan'],['Kamran Mehdi Hassan'],"['Ghazal', ' Filmi']",Bolti Aankhon Key Naam,,https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/91/c1/f7/91c1f7ea-5000-5561-7d37-5f3381aa6245/source/200x200.jpg,2015
Kabhi Tanha Baith Ke,['Kamran Mehdi Hassan'],['Kamran Mehdi Hassan'],['Kamran Mehdi Hassan'],"['Ghazal', ' Filmi']",Bolti Aankhon Key Naam,,https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/91/c1/f7/91c1f7ea-5000-5561-7d37-5f3381aa6245/source/200x200.jpg,2015
Masa Ek Hai,['Kamran Mehdi Hassan'],['Kamran Mehdi Hassan'],['Kamran Mehdi Hassan'],['Ghazal'],Bolti Aankhon Key Naam,,https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/91/c1/f7/91c1f7ea-5000-5561-7d37-5f3381aa6245/source/200x200.jpg,2015
Mehfil Mehfil,['Kamran Mehdi Hassan'],['Kamran Mehdi Hassan'],['Kamran Mehdi Hassan'],['Ghazal'],Bolti Aankhon Key Naam,,https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/91/c1/f7/91c1f7ea-5000-5561-7d37-5f3381aa6245/source/200x200.jpg,2015
Pehley Nazar Se,['Kamran Mehdi Hassan'],['Kamran Mehdi Hassan'],['Kamran Mehdi Hassan'],['Ghazal'],Bolti Aankhon Key Naam,,https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/91/c1/f7/91c1f7ea-5000-5561-7d37-5f3381aa6245/source/200x200.jpg,2015
Hey Aam Hindustani Teri Kismat Kharab Hai,['Shefali Alvares'],['Amit Trivedi'],['Amitabh Bhattacharya'],"['Jazz', ' Classic Pop']",Bombay Velvet,https://www.youtube.com/watch?v=WH80GPVBLLs,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/86/3c/c0/863cc0fc-0b1e-904f-092f-467d25aefec9/8718857799221.png/200x200.jpg,2015
Mohabbat Buri Bimari - 1,['Neeti Mohan'],['Amit Trivedi'],['Amitabh Bhattacharya'],"['Jazz', ' Classic Pop']",Bombay Velvet,https://www.youtube.com/watch?v=U5tjrnXL6D8,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/86/3c/c0/863cc0fc-0b1e-904f-092f-467d25aefec9/8718857799221.png/200x200.jpg,2015
Mohabbat Buri Bimari - 2,['Shefali Alvares'],['Amit Trivedi'],['Amitabh Bhattacharya'],"['Jazz', ' Classic Pop']",Bombay Velvet,https://www.youtube.com/watch?v=WMvGpOYmDmY,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/86/3c/c0/863cc0fc-0b1e-904f-092f-467d25aefec9/8718857799221.png/200x200.jpg,2015
Ka Kha Ga Gha,['Neeti Mohan'],['Amit Trivedi'],['Amitabh Bhattacharya'],"['Jazz', ' Classic Pop']",Bombay Velvet,https://www.youtube.com/watch?v=lJu7c6yAKDU,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/86/3c/c0/863cc0fc-0b1e-904f-092f-467d25aefec9/8718857799221.png/200x200.jpg,2015
Dhadkanen Goonjti Dhadaam Dhadaam,['Neeti Mohan'],['Amit Trivedi'],['Amitabh Bhattacharya'],"['Classic Pop', ' Jazz']",Bombay Velvet,https://www.youtube.com/watch?v=eV4ItiYXGKM,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/86/3c/c0/863cc0fc-0b1e-904f-092f-467d25aefec9/8718857799221.png/200x200.jpg,2015
Naak Pe Gussa (Hai Naak Pe Jo Gussa),['Neeti Mohan'],['Amit Trivedi'],['Amitabh Bhattacharya'],"['Classic Pop', ' Jazz']",Bombay Velvet,https://www.youtube.com/watch?v=MJhPbUikNLA,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/86/3c/c0/863cc0fc-0b1e-904f-092f-467d25aefec9/8718857799221.png/200x200.jpg,2015
Yeh Kya Kiya Sylvia,['Neeti Mohan'],['Amit Trivedi'],['Amitabh Bhattacharya'],"['Classic Pop', ' Western Folk', ' Jazz']",Bombay Velvet,https://www.youtube.com/watch?v=VB42y6eC8_0,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/86/3c/c0/863cc0fc-0b1e-904f-092f-467d25aefec9/8718857799221.png/200x200.jpg,2015
Bas Darwaze Pe Ek Darbaan Hai,['Papon'],['Amit Trivedi'],['Amitabh Bhattacharya'],"['Classic Pop', ' Jazz']",Bombay Velvet,https://www.youtube.com/watch?v=-uCPiHCr8kE,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/86/3c/c0/863cc0fc-0b1e-904f-092f-467d25aefec9/8718857799221.png/200x200.jpg,2015
Dil Bola Shut Up,['Shefali Alvares'],['Amit Trivedi'],['Amitabh Bhattacharya'],"['Classic Pop', ' Jazz']",Bombay Velvet,https://www.youtube.com/watch?v=lPgLhnyOiBk,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/86/3c/c0/863cc0fc-0b1e-904f-092f-467d25aefec9/8718857799221.png/200x200.jpg,2015
Behroopia Yeh Dil Tune Bas Mein Kiya,"['Mohit Chauhan', ' Neeti Mohan']",['Amit Trivedi'],['Amitabh Bhattacharya'],"['Filmi', ' Pop']",Bombay Velvet,https://www.youtube.com/watch?v=01i9x4VtfBo,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/86/3c/c0/863cc0fc-0b1e-904f-092f-467d25aefec9/8718857799221.png/200x200.jpg,2015
The Bombay Velvet Theme,,['Amit Trivedi'],,"['Filmi', ' Pop']",Bombay Velvet,https://www.youtube.com/watch?v=0uLaW37KUTk,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/86/3c/c0/863cc0fc-0b1e-904f-092f-467d25aefec9/8718857799221.png/200x200.jpg,2015
Conspiracy,,['Amit Trivedi'],,['Filmi'],Bombay Velvet,https://www.youtube.com/watch?v=tIPzYAhd4DI,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/86/3c/c0/863cc0fc-0b1e-904f-092f-467d25aefec9/8718857799221.png/200x200.jpg,2015
Tommy Gun,,['Amit Trivedi'],,"['Classic Pop', ' Jazz']",Bombay Velvet,https://www.youtube.com/watch?v=zhGcS6WHWSI,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/86/3c/c0/863cc0fc-0b1e-904f-092f-467d25aefec9/8718857799221.png/200x200.jpg,2015
Mohabbat Buri Bimari (Remix),['Shalmali Kholgade'],"['Mikey McCleary', ' Amit Trivedi']",['Amitabh Bhattacharya'],"['Pop', ' Classic Pop', ' Jazz']",Bombay Velvet,https://www.youtube.com/watch?v=e-MNLzGL1eQ,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/86/3c/c0/863cc0fc-0b1e-904f-092f-467d25aefec9/8718857799221.png/200x200.jpg,2015
Fifi (Jaata Kahan Hai Deewane),['Suman Sridhar'],"['O.P. Nayyar', ' Mikey McCleary']",['Majrooh Sultanpuri'],"['Pop', ' Classic Pop', ' Jazz']",Bombay Velvet,https://www.youtube.com/watch?v=u_-mmnnDNsQ,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/86/3c/c0/863cc0fc-0b1e-904f-092f-467d25aefec9/8718857799221.png/200x200.jpg,2015
Jaata Kahan Hai Deewane,['Neeti Mohan'],"['O.P. Nayyar', ' Amit Trivedi']",['Majrooh Sultanpuri'],['Filmi'],Bombay Velvet,https://www.youtube.com/watch?v=FlgVLKCayfk,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/86/3c/c0/863cc0fc-0b1e-904f-092f-467d25aefec9/8718857799221.png/200x200.jpg,2015
Booty Shake,['Indeep Bakshi'],['Indeep Bakshi'],['Indeep Bakshi'],"['Pop', ' Electronic']",Booty Shake,https://www.youtube.com/watch?v=c2nj5Aov0Bc,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/e9/72/68/e97268f5-c510-5784-b5ec-53be2b025fc0/8718857702139.png/200x200.jpg,2015
Botal,['Indeep Bakshi'],['Indeep Bakshi'],['Indeep Bakshi'],"['Pop', ' Filmi']",Botal,https://www.youtube.com/watch?v=Hgc37QGy2LM,https://is1-ssl.mzstatic.com/image/thumb/Music7/v4/af/21/7b/af217be9-a5d9-6e85-4c6b-552bed5803ab/190374132848.jpg/200x200.jpg,2015
Brothers Anthem,['Vishal Dadlani'],['Ajay - Atul'],['Amitabh Bhattacharya'],['Filmi'],Brothers,https://www.youtube.com/watch?v=IjBAgWKW12Y,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/03/28/ce/0328cedc-d669-c2fb-186a-866e1a6592e3/source/200x200.jpg,2015
Gaaye Jaa (Female Version),['Shreya Ghoshal'],['Ajay - Atul'],['Amitabh Bhattacharya'],"['Filmi', ' Sugam']",Brothers,https://www.youtube.com/watch?v=JiTxg-qhcgs,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/03/28/ce/0328cedc-d669-c2fb-186a-866e1a6592e3/source/200x200.jpg,2015
Sapna Jahan Dastak Na De,"['Neeti Mohan', ' Sonu Nigam']",['Ajay - Atul'],['Amitabh Bhattacharya'],['Filmi'],Brothers,https://www.youtube.com/watch?v=lHJp_3g2MAI,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/03/28/ce/0328cedc-d669-c2fb-186a-866e1a6592e3/source/200x200.jpg,2015
Mera Naam Mary Hai,['Chinmayi Sripaada'],['Ajay - Atul'],['Amitabh Bhattacharya'],['Filmi'],Brothers,https://www.youtube.com/watch?v=MHtLjTRdFBE,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/03/28/ce/0328cedc-d669-c2fb-186a-866e1a6592e3/source/200x200.jpg,2015
Gaaye Jaa (Male Version),['Mohammed Irfan'],['Ajay - Atul'],['Amitabh Bhattacharya'],"['Filmi', ' Sugam']",Brothers,,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/03/28/ce/0328cedc-d669-c2fb-186a-866e1a6592e3/source/200x200.jpg,2015
Bum Gola,"['Altaf Raja', ' Raj Mittal']",['Akash Raj'],['Akash Raj'],['Filmi'],Bum Gola,https://www.youtube.com/watch?v=s-m63q3CMF4,,2015
Bum Gola Jazz,"['Raj Mittal', ' Akash Raj']",['Akash Raj'],['Akash Raj'],"['Filmi', ' Pop']",Bum Gola,,,2015
Teri Madhbhari,['Abhijeet Kosambhi'],['Akash Raj'],['Akash Raj'],['Filmi'],Bum Gola,,,2015
Lukkhe Bade Aate Hain,"['Mamta Sharma', ' Altamash Faridi']",['Rahul Mishra'],['Irshad Khan'],['Filmi'],Bumper Draw,https://www.youtube.com/watch?v=GIGIGMxK-e8,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/8f/6c/c1/8f6cc1ab-d160-7f7c-6bb8-36ec181ca9bd/source/200x200.jpg,2015
Jod Jod,['Raja Hasan'],['Rahul Mishra'],['Irshad Khan'],['Filmi'],Bumper Draw,https://www.youtube.com/watch?v=0Y2OjFaJo2E,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/8f/6c/c1/8f6cc1ab-d160-7f7c-6bb8-36ec181ca9bd/source/200x200.jpg,2015
Khamakhan Kyun Mujhe Sataate Ho (Aake Khwabon Mein),['Mudasir Ali'],['Rahul Mishra'],['Irshad Khan'],"['Filmi', ' Sugam']",Bumper Draw,https://www.youtube.com/watch?v=tClB6FdZAsE,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/8f/6c/c1/8f6cc1ab-d160-7f7c-6bb8-36ec181ca9bd/source/200x200.jpg,2015
Awesome Mora Mahiya,"['Khushboo Grewal', ' Meet Bros Anjjan']",['Meet Bros Anjjan'],['Kumaar'],"['Electronic', ' Filmi', ' Pop']",Calendar Girls,https://www.youtube.com/watch?v=_gTWs4qZhc4,https://is3-ssl.mzstatic.com/image/thumb/Music18/v4/f3/2a/e6/f32ae6a8-abfa-f347-a4c9-48d935e656dd/source/200x200.jpg,2015
We Will Rock The World,"['Neha Kakkar', ' Meet Bros Anjjan']",['Meet Bros Anjjan'],['Kumaar'],"['Pop', ' Electronic']",Calendar Girls,https://www.youtube.com/watch?v=0rgWCu0L9V4,https://is3-ssl.mzstatic.com/image/thumb/Music18/v4/f3/2a/e6/f32ae6a8-abfa-f347-a4c9-48d935e656dd/source/200x200.jpg,2015
Khwaishein (Rock Version),"['Arijit Singh', ' Armaan Malik']",['Amaal Malik'],['Kumaar'],['Rock'],Calendar Girls,https://www.youtube.com/watch?v=8UNuEyQovhY,https://is3-ssl.mzstatic.com/image/thumb/Music18/v4/f3/2a/e6/f32ae6a8-abfa-f347-a4c9-48d935e656dd/source/200x200.jpg,2015
Shaadi Wali Night,['Aditi Singh Sharma'],['Amaal Malik'],['Kumaar'],['Filmi'],Calendar Girls,https://www.youtube.com/watch?v=iWuIFERshRI,https://is3-ssl.mzstatic.com/image/thumb/Music18/v4/f3/2a/e6/f32ae6a8-abfa-f347-a4c9-48d935e656dd/source/200x200.jpg,2015
Khwaishein (Film Version),['Armaan Malik'],['Amaal Malik'],['Kumaar'],"['Filmi', ' Pop']",Calendar Girls,https://www.youtube.com/watch?v=yD6Wwkd2whc,https://is3-ssl.mzstatic.com/image/thumb/Music18/v4/f3/2a/e6/f32ae6a8-abfa-f347-a4c9-48d935e656dd/source/200x200.jpg,2015
Can't Forget You (Tujhe Bhula Diya),"['Arjun', ' Jonita Gandhi']","['Arjun', ' Vishal - Shekhar']","['Kumaar', ' Vishal Dadlani', ' Arjun']","['Pop', ' Filmi']",Can't Forget You (Tujhe Bhula Diya),https://www.youtube.com/watch?v=3rUeTGqsncs,https://is1-ssl.mzstatic.com/image/thumb/Music71/v4/2c/fd/8b/2cfd8b9a-ea27-05d5-9617-ec9fe5a50459/8903431609175_cover.jpg/200x200.jpg,2015
Car Mein Music Baja,"['Neha Kakkar', ' Tony Kakkar']",['Tony Kakkar'],['Tony Kakkar'],"['Pop', ' Electronic']",Car Mein Music Baja,https://www.youtube.com/watch?v=kXmJf27W_Ck,https://is1-ssl.mzstatic.com/image/thumb/Music2/v4/45/18/17/45181790-c412-74a2-8d80-69b0f3990ad2/190394105372.jpg/200x200.jpg,2015
Chal Wahan Jaate Hain,['Arijit Singh'],['Amaal Malik'],['Rashmi Virag'],['Filmi'],Chal Wahan Jaate Hain,https://www.youtube.com/watch?v=NerQs_SOwRo,http://is3.mzstatic.com/image/thumb/Music91/v4/a6/3b/88/a63b88f3-0c25-5e86-5408-3ddbfbf37bb7/source/200x200.jpg,2015
I Am Single,"['Neha Kakkar', ' Harry Anand', ' A.J. Singh']",['Harry Anand'],['Harry Anand'],"['Filmi', ' Pop']",Charlie Kay Chakkar Mein,https://www.youtube.com/watch?v=1L79XaOvXws,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/41/77/c1/4177c142-c2e1-a51d-8ccf-13f289ed65a4/source/200x200.jpg,2015
Charlie Ke Chakkar Mein (Duet),"['Neha Kakkar', ' Abhijeet Sawant']",['Vishal - Seagal'],['Sandeep Nath'],"['Filmi', ' Pop']",Charlie Kay Chakkar Mein,https://www.youtube.com/watch?v=8GRbi4BTD8M,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/41/77/c1/4177c142-c2e1-a51d-8ccf-13f289ed65a4/source/200x200.jpg,2015
Charlie Ke Chakkar Mein,['Nisha Mascarenhas'],['Rohit Kulkarni'],['Karan Arora'],['Pop'],Charlie Kay Chakkar Mein,https://www.youtube.com/watch?v=snFDI71lsMw,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/41/77/c1/4177c142-c2e1-a51d-8ccf-13f289ed65a4/source/200x200.jpg,2015
Saali Bhand,['Amit Sial'],['Rohit Kulkarni'],['Nishant Lal'],"['Filmi', ' Pop']",Charlie Kay Chakkar Mein,,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/41/77/c1/4177c142-c2e1-a51d-8ccf-13f289ed65a4/source/200x200.jpg,2015
Kutta Kaat Gaya,"['Nayantara Bhatkal', ' Abhijeet Sawant']",['Rohit Kulkarni'],['Abhiruchi Chand'],['Filmi'],Charlie Kay Chakkar Mein,https://www.youtube.com/watch?v=G7iakbuBpMI,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/41/77/c1/4177c142-c2e1-a51d-8ccf-13f289ed65a4/source/200x200.jpg,2015
Chaand Baadal Mein,"['Shreya Ghoshal', ' Kunal Ganjawala']",['Jaideep Choudhry'],['Sayeed Quadri'],"['Ghazal', ' Filmi']",Chehere - A Modern Day Classic,https://www.youtube.com/watch?v=eXU40kr9MGI,https://is1-ssl.mzstatic.com/image/thumb/Music7/v4/d3/84/bf/d384bff4-3992-c4df-c9e2-d14f894b7e1f/source/200x200.jpg,2015
Kabhi Khud Se Kam Samajh Kar,"['Sunidhi Chauhan', ' Mahalakshmi Iyer', ' Shilpa Rao']",['Jaideep Choudhry'],['Sayeed Quadri'],"['Filmi', ' Pop', ' Spanish']",Chehere - A Modern Day Classic,https://www.youtube.com/watch?v=sAcBYOzOY9E,https://is1-ssl.mzstatic.com/image/thumb/Music7/v4/d3/84/bf/d384bff4-3992-c4df-c9e2-d14f894b7e1f/source/200x200.jpg,2015
Jo Ab Jaa Chuke,"['Shaan', ' Mahalakshmi Iyer', ' Shilpa Rao']",['Jaideep Choudhry'],['Sayeed Quadri'],"['Pop', ' Spanish', ' Filmi']",Chehere - A Modern Day Classic,https://www.youtube.com/watch?v=tUEM5jVRFp8,https://is1-ssl.mzstatic.com/image/thumb/Music7/v4/d3/84/bf/d384bff4-3992-c4df-c9e2-d14f894b7e1f/source/200x200.jpg,2015
Zindagi,"['Shankar Mahadevan', ' Zila Khan']",['Jaideep Choudhry'],['Sayeed Quadri'],"['Sugam', ' Hindustani', ' Filmi']",Chehere - A Modern Day Classic,https://www.youtube.com/watch?v=x99Nv9dwLhg,https://is1-ssl.mzstatic.com/image/thumb/Music7/v4/d3/84/bf/d384bff4-3992-c4df-c9e2-d14f894b7e1f/source/200x200.jpg,2015
Mujhe Jeena Hai,"['Ali Aslam', ' Aayushi Shah']",['Salim Sen'],['Jamil Ahmed'],"['Sufi/Qawwali', ' Filmi']",Chinar Daastaan-E-Ishq,https://www.youtube.com/watch?v=_Sp_jS6mCOM,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/c2/d6/42/c2d64276-0dd0-8171-31b8-228b3e5901c9/source/200x200.jpg,2015
Dil Ki Parton Pe,['Shahid Mallya'],['Salim Sen'],['Jamil Ahmed'],['Filmi'],Chinar Daastaan-E-Ishq,https://www.youtube.com/watch?v=sKP2Ws6-0oE,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/c2/d6/42/c2d64276-0dd0-8171-31b8-228b3e5901c9/source/200x200.jpg,2015
Alvida,['Zubeen Garg'],['Salim Sen'],['Jamil Ahmed'],['Filmi'],Chinar Daastaan-E-Ishq,,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/c2/d6/42/c2d64276-0dd0-8171-31b8-228b3e5901c9/source/200x200.jpg,2015
Hai Koi,"['Gajendra Verma', ' Akasa Singh']","['Gajendra Verma', ' Vikram Singh']",['Aseem Ahmed Abbasi'],['Filmi'],Chor Bazaari,https://www.youtube.com/watch?v=ww1NetBt8rM,https://is1-ssl.mzstatic.com/image/thumb/Music49/v4/a4/a4/49/a4a449a1-bf3b-d696-bd5e-7e93e6d05c9b/8902894357081_cover.jpg/200x200.jpg,2015
High High High Higher,"['Gajendra Verma', ' Jaspreet Singh']","['Gajendra Verma', ' Vikram Singh']","['Ankkit Narrayan', ' Aseem Ahmed Abbasi']","['Filmi', ' Pop']",Chor Bazaari,https://www.youtube.com/watch?v=iZY2e-FDMe8,https://is1-ssl.mzstatic.com/image/thumb/Music49/v4/a4/a4/49/a4a449a1-bf3b-d696-bd5e-7e93e6d05c9b/8902894357081_cover.jpg/200x200.jpg,2015
Aao Milo,['Ankkit Narrayan'],['Rabbit'],"['Ankkit Narrayan', ' Dahek']","['Pop', ' Hip-hop']",Chor Bazaari,https://www.youtube.com/watch?v=pEAEtSiOSN0,https://is1-ssl.mzstatic.com/image/thumb/Music49/v4/a4/a4/49/a4a449a1-bf3b-d696-bd5e-7e93e6d05c9b/8902894357081_cover.jpg/200x200.jpg,2015
Chura Ke Dil,['Madhushree'],"['Anu Malik', ' Tabun Sutradhar']",['Rani Malik'],['Filmi'],Chura Ke Dil,https://www.youtube.com/watch?v=CfpnFsrQlmw,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/25/97/3d/25973d63-63d9-8b9d-6292-79581f1cc3d3/cover.jpg/200x200.jpg,2015
Guftagu,"['Bhavya Pandit', ' Pranab Gohain']",['Prasad Ruparel'],['Vinay Zende'],['Filmi'],Coffee Bloom,https://www.youtube.com/watch?v=z25yZn-GJvE,https://is1-ssl.mzstatic.com/image/thumb/Music3/v4/80/51/10/805110c7-8f0c-96fb-646e-cc6911865911/cover.jpg/200x200.jpg,2015
Jahan Tum Ho,"['Shalmali Kholgade', ' Arjun Kanungo']",['Prasad Ruparel'],['Kuljeet Kwatra'],"['Filmi', ' Pop']",Coffee Bloom,https://www.youtube.com/watch?v=JFkYkod2H6M,https://is1-ssl.mzstatic.com/image/thumb/Music3/v4/80/51/10/805110c7-8f0c-96fb-646e-cc6911865911/cover.jpg/200x200.jpg,2015
Hey Humko Samjhana,"['Pranab Gohain', "" Murishka D'Cruz""]",['Prasad Ruparel'],['Pranab Gohain'],"['Filmi', ' Electronic']",Coffee Bloom,https://www.youtube.com/watch?v=lwnhMDi-wqk,https://is1-ssl.mzstatic.com/image/thumb/Music3/v4/80/51/10/805110c7-8f0c-96fb-646e-cc6911865911/cover.jpg/200x200.jpg,2015
Teriyaan Tu Jaane,"['Amit Trivedi', ' Jyoti Nooran', ' Harshdeep Kaur']",['Amit Trivedi'],['Irshad Kamil'],"['Pop', ' Punjabi Folk', ' Sufi/Qawwali']",Coke Studio 4 - Episode 01,https://www.youtube.com/watch?v=jBQNHOC474s,,2015
